"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 16, 2018","3,269.88","3,290.21","3,300.57","3,269.28","14.12B","-0.65%"
"Mar 15, 2018","3,291.11","3,277.51","3,297.10","3,273.20","14.86B","-0.01%"
"Mar 14, 2018","3,291.38","3,298.67","3,304.98","3,287.36","15.75B","-0.57%"
"Mar 13, 2018","3,310.24","3,324.12","3,333.88","3,307.38","17.71B","-0.49%"
"Mar 12, 2018","3,326.70","3,319.21","3,333.56","3,313.56","20.65B","0.59%"
"Mar 09, 2018","3,307.17","3,291.43","3,309.72","3,283.56","16.84B","0.57%"
"Mar 08, 2018","3,288.41","3,268.35","3,289.50","3,261.55","14.98B","0.51%"
"Mar 07, 2018","3,271.67","3,288.86","3,308.41","3,264.76","16.87B","-0.55%"
"Mar 06, 2018","3,289.64","3,266.49","3,290.25","3,243.65","19.54B","1.00%"
"Mar 05, 2018","3,256.93","3,255.87","3,269.40","3,236.72","14.48B","0.07%"
"Mar 02, 2018","3,254.53","3,248.45","3,269.94","3,242.27","15.09B","-0.59%"
"Mar 01, 2018","3,273.75","3,235.09","3,280.15","3,228.58","15.91B","0.44%"
"Feb 28, 2018","3,259.41","3,264.06","3,277.83","3,239.84","15.10B","-0.99%"
"Feb 27, 2018","3,292.07","3,328.67","3,328.67","3,284.63","17.42B","-1.13%"
"Feb 26, 2018","3,329.57","3,307.30","3,335.99","3,281.61","18.86B","1.23%"
"Feb 23, 2018","3,289.02","3,275.43","3,294.13","3,258.49","14.58B","0.63%"
"Feb 22, 2018","3,268.56","3,237.57","3,269.92","3,234.12","13.87B","2.17%"
"Feb 14, 2018","3,199.16","3,188.25","3,203.50","3,171.38","10.03B","0.45%"
"Feb 13, 2018","3,184.96","3,176.11","3,219.22","3,176.11","15.15B","0.98%"
"Feb 12, 2018","3,154.13","3,128.37","3,168.13","3,113.61","15.33B","0.78%"
"Feb 09, 2018","3,129.85","3,172.85","3,180.11","3,062.74","25.64B","-4.05%"
"Feb 08, 2018","3,262.05","3,281.05","3,307.16","3,225.71","20.13B","-1.43%"
"Feb 07, 2018","3,309.26","3,412.74","3,425.54","3,304.01","26.09B","-1.82%"
"Feb 06, 2018","3,370.65","3,418.01","3,440.12","3,364.22","28.06B","-3.35%"
"Feb 05, 2018","3,487.50","3,411.67","3,487.72","3,406.24","21.77B","0.73%"
"Feb 02, 2018","3,462.08","3,419.22","3,463.16","3,388.86","20.81B","0.44%"
"Feb 01, 2018","3,446.98","3,478.67","3,495.09","3,424.42","26.05B","-0.97%"
"Jan 31, 2018","3,480.83","3,470.51","3,495.45","3,454.73","20.73B","-0.21%"
"Jan 30, 2018","3,488.01","3,511.50","3,523.05","3,484.66","18.64B","-0.99%"
"Jan 29, 2018","3,523.00","3,563.64","3,587.03","3,510.27","23.60B","-0.99%"
"Jan 26, 2018","3,558.13","3,535.49","3,574.90","3,534.20","22.27B","0.28%"
"Jan 25, 2018","3,548.31","3,555.17","3,571.48","3,528.03","24.34B","-0.31%"
"Jan 24, 2018","3,559.47","3,553.48","3,569.49","3,527.11","25.30B","0.37%"
"Jan 23, 2018","3,546.50","3,504.34","3,547.22","3,504.34","23.87B","1.29%"
"Jan 22, 2018","3,501.36","3,476.99","3,503.39","3,475.67","21.75B","0.39%"
"Jan 19, 2018","3,487.86","3,481.62","3,498.43","3,474.29","24.75B","0.38%"
"Jan 18, 2018","3,474.75","3,449.88","3,476.55","3,448.79","22.00B","0.87%"
"Jan 17, 2018","3,444.67","3,438.58","3,465.20","3,430.51","26.10B","0.24%"
"Jan 16, 2018","3,436.59","3,403.47","3,437.58","3,401.96","21.15B","0.77%"
"Jan 15, 2018","3,410.49","3,428.95","3,442.50","3,402.31","23.20B","-0.54%"
"Jan 12, 2018","3,428.94","3,423.88","3,435.42","3,417.98","17.41B","0.11%"
"Jan 11, 2018","3,425.34","3,415.59","3,426.48","3,405.64","17.38B","0.10%"
"Jan 10, 2018","3,421.83","3,414.11","3,430.21","3,398.84","20.91B","0.23%"
